REF_DATE,GEO,DGUID,Demographic characteristics,Household food security status,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021,Manitoba,2021A000246,Persons aged 15 years and over born in Canada,"Food insecure, severe",Number of persons,Number,223,units,0,v1529614768,10.39.5.1,33500,D,,,0
2021,Manitoba,2021A000246,Persons aged 15 years and over born in Canada,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529614769,10.39.5.2,4.4,D,,,1
2021,Saskatchewan,2021A000247,All persons,Food secure,Number of persons,Number,223,units,0,v1288344504,11.1.1.1,873100,A,,,0
2021,Saskatchewan,2021A000247,All persons,Food secure,Percentage of persons,Percent,239,units,0,v1288344505,11.1.1.2,79.8,A,,,1
2021,Saskatchewan,2021A000247,All persons,Food insecure,Number of persons,Number,223,units,0,v1529614772,11.1.6.1,221500,C,,,0
2021,Saskatchewan,2021A000247,All persons,Food insecure,Percentage of persons,Percent,239,units,0,v1529614773,11.1.6.2,20.2,C,,,1
2021,Saskatchewan,2021A000247,All persons,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344506,11.1.2.1,64900,D,,,0
2021,Saskatchewan,2021A000247,All persons,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344507,11.1.2.2,5.9,D,,,1
2021,Saskatchewan,2021A000247,All persons,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344508,11.1.3.1,156500,C,,,0
2021,Saskatchewan,2021A000247,All persons,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344509,11.1.3.2,14.3,C,,,1
2021,Saskatchewan,2021A000247,All persons,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344510,11.1.4.1,96400,D,,,0
2021,Saskatchewan,2021A000247,All persons,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344511,11.1.4.2,8.8,D,,,1
2021,Saskatchewan,2021A000247,All persons,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344512,11.1.5.1,60100,D,,,0
2021,Saskatchewan,2021A000247,All persons,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344513,11.1.5.2,5.5,D,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,Food secure,Number of persons,Number,223,units,0,v1288344514,11.2.1.1,183800,B,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344515,11.2.1.2,73.9,B,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,Food insecure,Number of persons,Number,223,units,0,v1529614774,11.2.6.1,65000,D,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614775,11.2.6.2,26.1,D,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344516,11.2.2.1,20800,E,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344517,11.2.2.2,8.3,E,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344518,11.2.3.1,44200,D,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344519,11.2.3.2,17.8,D,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344520,11.2.4.1,29700,D,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344521,11.2.4.2,11.9,D,,,1
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344522,11.2.5.1,14500,E,,,0
2021,Saskatchewan,2021A000247,Persons under 18 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344523,11.2.5.2,5.8,E,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,Food secure,Number of persons,Number,223,units,0,v1288344524,11.3.1.1,515400,A,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344525,11.3.1.2,78.3,A,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,Food insecure,Number of persons,Number,223,units,0,v1529614776,11.3.6.1,142900,C,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614777,11.3.6.2,21.7,C,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344526,11.3.2.1,40300,D,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344527,11.3.2.2,6.1,D,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344528,11.3.3.1,102700,C,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344529,11.3.3.2,15.6,C,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344530,11.3.4.1,60900,D,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344531,11.3.4.2,9.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344532,11.3.5.1,41800,D,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 64 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344533,11.3.5.2,6.4,D,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,Food secure,Number of persons,Number,223,units,0,v1288344534,11.4.1.1,69300,C,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344535,11.4.1.2,77.7,C,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,Food insecure,Number of persons,Number,223,units,0,v1529614778,11.4.6.1,19900,D,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614779,11.4.6.2,22.3,D,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344536,11.4.2.1,,F,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344537,11.4.2.2,,F,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344538,11.4.3.1,14900,D,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344539,11.4.3.2,16.8,D,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344540,11.4.4.1,8200,E,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344541,11.4.4.2,9.2,E,,,1
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344542,11.4.5.1,6700,E,,,0
2021,Saskatchewan,2021A000247,Persons 18 to 24 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344543,11.4.5.2,7.6,E,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,Food secure,Number of persons,Number,223,units,0,v1288344544,11.5.1.1,110600,B,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344545,11.5.1.2,75.1,B,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,Food insecure,Number of persons,Number,223,units,0,v1529614780,11.5.6.1,36700,D,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614781,11.5.6.2,24.9,D,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344546,11.5.2.1,8400,E,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344547,11.5.2.2,5.7,E,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344548,11.5.3.1,28300,D,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344549,11.5.3.2,19.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344550,11.5.4.1,17400,E,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344551,11.5.4.2,11.8,E,,,1
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344552,11.5.5.1,10900,E,,,0
2021,Saskatchewan,2021A000247,Persons 25 to 34 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344553,11.5.5.2,7.4,E,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,Food secure,Number of persons,Number,223,units,0,v1288344554,11.6.1.1,118800,B,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344555,11.6.1.2,77.3,B,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,Food insecure,Number of persons,Number,223,units,0,v1529614782,11.6.6.1,34900,D,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614783,11.6.6.2,22.7,D,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344556,11.6.2.1,15500,E,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344557,11.6.2.2,10.1,E,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344558,11.6.3.1,19500,D,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344559,11.6.3.2,12.7,D,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344560,11.6.4.1,13300,D,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344561,11.6.4.2,8.7,D,,,1
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344562,11.6.5.1,6200,E,,,0
2021,Saskatchewan,2021A000247,Persons 35 to 44 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344563,11.6.5.2,4,E,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,Food secure,Number of persons,Number,223,units,0,v1288344564,11.7.1.1,96900,B,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344565,11.7.1.2,76.8,B,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,Food insecure,Number of persons,Number,223,units,0,v1529614784,11.7.6.1,29300,D,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614785,11.7.6.2,23.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344566,11.7.2.1,6600,E,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344567,11.7.2.2,5.3,E,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344568,11.7.3.1,22600,D,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344569,11.7.3.2,17.9,D,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344570,11.7.4.1,14000,E,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344571,11.7.4.2,11.1,E,,,1
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344572,11.7.5.1,8600,E,,,0
2021,Saskatchewan,2021A000247,Persons 45 to 54 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344573,11.7.5.2,6.8,E,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,Food secure,Number of persons,Number,223,units,0,v1288344574,11.8.1.1,119800,B,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,Food secure,Percentage of persons,Percent,239,units,0,v1288344575,11.8.1.2,84.4,B,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,Food insecure,Number of persons,Number,223,units,0,v1529614786,11.8.6.1,22200,D,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529614787,11.8.6.2,15.6,D,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344576,11.8.2.1,4800,E,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344577,11.8.2.2,3.4,E,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344578,11.8.3.1,17400,D,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344579,11.8.3.2,12.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344580,11.8.4.1,7900,E,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344581,11.8.4.2,5.6,E,,,1
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344582,11.8.5.1,9400,E,,,0
2021,Saskatchewan,2021A000247,Persons 55 to 64 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344583,11.8.5.2,6.6,E,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,Food secure,Number of persons,Number,223,units,0,v1288344584,11.9.1.1,173800,A,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1288344585,11.9.1.2,92.8,A,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,Food insecure,Number of persons,Number,223,units,0,v1529614788,11.9.6.1,13600,D,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1529614789,11.9.6.2,7.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288344586,11.9.2.1,3900,E,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288344587,11.9.2.2,2.1,E,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288344588,11.9.3.1,9700,D,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288344589,11.9.3.2,5.2,D,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288344590,11.9.4.1,5900,E,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288344591,11.9.4.2,3.1,E,,,1
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1288344592,11.9.5.1,,F,,,0
2021,Saskatchewan,2021A000247,Persons 65 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288344593,11.9.5.2,2,E,,,1
2021,Saskatchewan,2021A000247,Men+,Food secure,Number of persons,Number,223,units,0,v1288344594,11.10.1.1,448100,A,,,0
2021,Saskatchewan,2021A000247,Men+,Food secure,Percentage of persons,Percent,239,units,0,v1288344595,11.10.1.2,80.8,A,,,1
2021,Saskatchewan,2021A000247,Men+,Food insecure,Number of persons,Number,223,units,0,v1529614790,11.10.6.1,106500,C,,,0
2021,Saskatchewan,2021A000247,Men+,Food insecure,Percentage of persons,Percent,239,units,0,v1529614791,11.10.6.2,19.2,C,,,1
